Date,Time,CO,Benzene,NO2,Temperature,Humidity(%),Traffic_Volume,Particulate_Matter
02.12.04,5:00:00,0.7,2.4,59,12.0,78.0,,
31.10.04,19:00:00,4.7,22.4,100,21.2,70.3,,
17.07.04,11:00:00,1.9,11.0,117,35.1,19.2,,
20.03.05,23:00:00,1.5,5.3,105,13.8,63.4,,
29.04.04,19:00:00,6.5,32.6,146,20.2,50.8,47.39910677,144.77449950000002
01.03.05,4:00:00,0.2,0.2,27,-0.1,37.5,,
06.12.04,0:00:00,1.0,2.3,64,13.2,62.9,,
20.04.04,7:00:00,-200.0,20.7,-200,11.0,77.4,180.54312009999998,205.9402039
07.03.05,3:00:00,0.6,0.7,-200,5.3,51.0,,
22.05.04,6:00:00,0.5,4.6,66,16.5,53.5,114.8704012,63.94351797
22.12.04,16:00:00,2.8,9.0,147,9.6,29.6,,
20.06.04,15:00:00,0.8,-200.0,54,-200.0,-200.0,,
21.03.05,12:00:00,2.0,8.4,143,19.8,44.2,,
21.06.04,8:00:00,3.7,23.3,109,23.3,38.6,,
09.05.04,12:00:00,-200.0,5.8,-200,19.3,44.0,119.90643940000001,60.13413428
20.03.04,15:00:00,1.7,7.6,87,19.5,42.3,48.67534778,51.13202482
03.06.04,17:00:00,-200.0,16.6,-200,29.0,24.5,,
21.08.04,3:00:00,-200.0,2.0,-200,25.3,44.3,,
13.02.05,14:00:00,1.1,6.5,92,19.5,39.3,,
06.04.04,17:00:00,2.7,14.0,116,17.5,40.6,152.3552678,168.11138469999997
02.09.04,20:00:00,-200.0,17.0,-200,30.0,35.9,,
01.10.04,8:00:00,4.1,27.9,97,20.8,64.3,,
16.02.05,14:00:00,1.5,6.0,137,8.5,36.3,,
28.02.05,5:00:00,0.3,0.3,25,3.6,50.3,,
03.08.04,8:00:00,-200.0,21.3,142,27.4,48.6,,
23.03.04,12:00:00,2.7,13.4,129,13.1,54.8,90.65931333,115.63987859999999
12.03.04,2:00:00,1.4,4.1,91,7.1,61.8,37.9850456,60.65874397
16.03.05,12:00:00,2.8,11.9,194,23.1,27.3,,
23.02.05,4:00:00,0.6,1.2,70,3.2,82.8,,
12.05.04,7:00:00,4.1,23.6,95,15.5,62.2,122.81319690000001,60.63707314
22.01.05,14:00:00,1.3,16.9,186,14.9,49.9,,
22.10.04,3:00:00,0.7,4.1,-200,20.8,67.3,,
17.01.05,0:00:00,1.4,3.8,133,6.4,44.2,,
12.07.04,0:00:00,0.9,7.5,82,21.6,44.0,,
08.07.04,5:00:00,0.6,5.4,74,25.6,38.8,,
24.12.04,3:00:00,3.0,10.5,-200,4.7,60.8,,
11.09.04,7:00:00,-200.0,10.8,-200,19.9,50.8,,
30.05.04,3:00:00,0.3,6.2,-200,17.8,44.8,,
18.05.04,8:00:00,6.5,38.9,139,18.8,39.7,120.4641398,69.51986678
10.02.05,19:00:00,6.2,-200.0,243,-200.0,-200.0,,
26.04.04,19:00:00,3.0,12.5,111,17.8,37.5,184.7903029,216.48306490000002
13.10.04,21:00:00,-200.0,4.4,-200,14.9,57.1,,
15.12.04,2:00:00,1.7,-200.0,87,-200.0,-200.0,,
07.01.05,22:00:00,3.9,15.4,146,5.5,83.5,,
09.11.04,0:00:00,-200.0,4.9,-200,7.1,63.6,,
28.06.04,10:00:00,3.3,16.6,183,32.6,28.0,,
02.05.04,7:00:00,0.8,4.8,46,14.3,66.2,31.74870569,174.44496619999998
15.09.04,16:00:00,-200.0,17.2,-200,26.3,56.5,,
21.12.04,15:00:00,2.2,7.7,142,8.9,34.5,,
12.04.04,13:00:00,0.6,1.4,56,11.2,64.4,149.417148,156.60202969999997
02.05.04,14:00:00,1.2,6.8,73,24.6,31.7,42.6979105,128.6538798
03.12.04,12:00:00,3.0,14.9,144,16.4,72.1,,
11.06.04,20:00:00,3.4,18.6,158,29.1,22.0,,
01.09.04,8:00:00,4.9,35.2,117,23.2,54.0,,
11.06.04,17:00:00,2.6,15.2,142,35.4,14.7,,
06.09.04,16:00:00,1.5,6.7,-200,30.1,27.2,,
14.05.04,5:00:00,1.2,6.5,102,16.0,58.3,124.7013882,67.27415331
19.01.05,14:00:00,0.6,6.7,128,10.0,55.0,,
20.11.04,18:00:00,4.6,22.3,239,11.1,31.8,,
28.02.05,9:00:00,1.2,3.1,122,2.7,49.4,,
15.01.05,22:00:00,2.3,8.3,148,5.9,66.4,,
24.06.04,17:00:00,1.6,7.8,89,35.3,20.8,,
07.01.05,17:00:00,3.6,16.5,170,11.2,65.3,,
03.11.04,5:00:00,0.5,2.7,35,16.8,71.9,,
22.11.04,2:00:00,0.4,5.0,122,3.3,58.0,,
21.10.04,10:00:00,2.6,15.6,105,25.5,52.3,,
31.10.04,7:00:00,0.4,1.4,30,20.4,71.2,,
30.01.05,1:00:00,1.3,2.2,109,3.8,46.5,,
04.03.05,5:00:00,0.9,2.2,103,4.0,75.2,,
16.03.05,22:00:00,2.9,13.3,194,15.5,45.0,,
24.10.04,16:00:00,2.0,9.7,87,26.5,44.9,,
21.02.05,15:00:00,1.6,6.9,157,6.9,71.3,,
13.08.04,13:00:00,0.8,4.2,71,36.3,27.4,,
30.10.04,18:00:00,4.3,22.4,117,21.6,68.0,,
18.03.04,16:00:00,2.8,16.8,169,27.1,23.1,25.63712989,52.238431799999994
19.03.04,19:00:00,4.5,21.7,144,15.5,50.6,47.46522032,51.85319068
12.03.05,16:00:00,0.4,5.5,114,17.6,35.5,,
27.01.05,13:00:00,1.2,4.1,115,6.6,41.2,,
23.08.04,5:00:00,-200.0,2.0,-200,22.1,49.6,,
03.04.04,8:00:00,3.0,15.2,96,15.1,55.8,83.10208132,111.7719311
09.10.04,7:00:00,2.9,17.6,63,20.9,66.3,,
14.05.04,14:00:00,2.1,12.5,110,27.1,21.6,117.9205983,68.82546128
11.03.05,16:00:00,1.1,10.2,156,18.8,31.5,,
30.12.04,3:00:00,-200.0,1.5,-200,9.3,44.0,,
20.12.04,12:00:00,2.5,4.5,105,9.6,53.9,,
02.09.04,5:00:00,0.7,4.6,90,21.0,56.9,,
28.04.04,9:00:00,4.6,24.7,146,19.3,46.4,186.1083602,214.8883352
16.06.04,15:00:00,2.2,12.0,107,33.6,24.4,,
15.12.04,7:00:00,1.2,-200.0,83,-200.0,-200.0,,
23.07.04,9:00:00,3.5,21.6,133,29.0,37.6,,
22.11.04,1:00:00,1.0,8.2,145,3.9,55.9,,
12.07.04,19:00:00,3.4,15.4,128,23.6,35.7,,
01.12.04,6:00:00,0.9,3.3,74,8.9,79.2,,
02.08.04,22:00:00,0.3,10.7,98,28.0,46.2,,
07.02.05,6:00:00,0.6,1.3,85,3.6,44.5,,
17.03.04,0:00:00,1.7,8.6,107,15.5,52.9,48.76985954,60.63847816
04.12.04,11:00:00,1.5,6.5,94,12.4,80.1,,
04.08.04,2:00:00,-200.0,5.8,69,26.7,53.3,,
11.01.05,13:00:00,3.0,16.1,149,13.6,56.4,,
26.12.04,20:00:00,3.8,13.1,139,11.7,80.0,,
10.06.04,22:00:00,2.5,14.2,118,26.3,34.3,,
12.05.04,15:00:00,2.5,12.6,114,17.1,64.0,113.3409615,67.52780179999999
20.04.04,11:00:00,-200.0,19.4,-200,18.1,51.1,174.909754,211.33822200000003
19.04.04,14:00:00,-200.0,7.9,-200,12.1,75.6,170.98986000000002,205.664959
01.12.04,20:00:00,2.6,10.1,113,11.8,76.1,,
28.09.04,6:00:00,1.2,7.3,82,12.1,62.6,,
08.08.04,15:00:00,0.7,3.0,35,33.0,37.3,,
16.05.04,11:00:00,1.6,7.9,92,28.2,19.0,112.81700570000001,63.73683756
03.08.04,11:00:00,-200.0,10.6,158,34.7,32.1,,
17.01.05,19:00:00,8.7,37.2,225,7.8,48.1,,
24.11.04,16:00:00,3.4,17.4,160,13.7,66.8,,
28.06.04,17:00:00,2.9,17.7,163,39.1,19.6,,
23.10.04,15:00:00,3.1,15.8,119,27.0,44.2,,
05.06.04,16:00:00,1.9,10.2,92,26.6,47.6,,
18.12.04,10:00:00,3.3,15.7,153,12.6,54.0,,
01.10.04,1:00:00,1.6,9.7,74,19.4,69.3,,
10.07.04,23:00:00,1.9,10.4,110,23.1,44.2,,
08.08.04,6:00:00,0.7,2.6,36,23.4,61.7,,
29.06.04,16:00:00,2.7,17.6,172,38.0,25.0,,
05.03.05,8:00:00,1.3,6.1,156,5.0,54.5,,
30.07.04,20:00:00,-200.0,14.5,135,30.9,34.2,,
28.04.04,20:00:00,5.3,24.9,162,21.8,43.6,184.6749628,207.39637319999997
24.01.05,6:00:00,0.5,1.2,67,7.0,47.2,,
23.04.04,14:00:00,3.2,20.6,147,29.6,20.1,175.4698194,220.20161659999997
10.09.04,20:00:00,2.6,12.9,159,27.7,30.1,,
05.07.04,23:00:00,1.9,9.6,104,26.2,39.7,,
03.08.04,17:00:00,-200.0,12.1,137,37.5,24.4,,
05.10.04,20:00:00,-200.0,23.9,-200,23.9,57.2,,
06.04.04,18:00:00,3.0,15.0,120,16.8,44.3,150.71732880000002,142.3909968
07.02.05,14:00:00,1.4,5.4,149,12.0,21.9,,
05.05.04,17:00:00,1.6,10.0,72,17.7,56.9,47.58488144,134.2916159
14.08.04,2:00:00,0.6,2.5,42,25.1,55.3,,
24.06.04,15:00:00,1.3,6.1,65,35.3,23.7,,
25.09.04,1:00:00,1.1,3.7,7,15.4,53.6,,
04.05.04,12:00:00,2.6,13.6,99,21.5,47.9,43.09530259,164.1796333
29.10.04,15:00:00,4.5,18.1,144,20.2,79.1,,
03.10.04,15:00:00,-200.0,6.7,-200,27.1,43.3,,
03.10.04,6:00:00,-200.0,3.2,-200,19.9,66.0,,
11.02.05,14:00:00,5.8,-200.0,275,-200.0,-200.0,,
14.06.04,16:00:00,1.6,6.7,83,23.9,39.9,,
14.12.04,18:00:00,9.3,-200.0,248,-200.0,-200.0,,
05.03.05,11:00:00,1.1,5.2,117,13.0,30.3,,
30.09.04,18:00:00,6.3,34.0,182,24.6,50.0,,
06.07.04,15:00:00,2.0,12.7,151,40.2,13.9,,
29.09.04,22:00:00,1.9,10.9,125,19.7,49.3,,
11.03.04,17:00:00,2.9,11.2,135,9.8,67.6,49.39814731,54.40276279
23.03.04,2:00:00,0.7,2.5,70,13.0,56.8,37.09169295,51.38041718
30.09.04,21:00:00,1.6,10.5,84,22.1,61.3,,
04.12.04,14:00:00,2.5,8.4,103,11.9,85.7,,
11.10.04,23:00:00,1.3,6.5,57,18.8,60.9,,
20.05.04,21:00:00,2.9,13.4,143,22.2,34.4,118.3104101,67.18978139
12.08.04,21:00:00,1.3,7.5,67,29.3,50.2,,
27.01.05,14:00:00,1.5,4.7,126,7.3,36.8,,
03.04.05,2:00:00,0.7,2.7,77,12.0,44.2,,
17.12.04,13:00:00,3.5,-200.0,164,-200.0,-200.0,,
14.07.04,20:00:00,3.0,15.5,160,29.7,25.0,,
06.11.04,16:00:00,3.8,19.8,130,21.4,57.1,,
03.02.05,2:00:00,1.1,3.9,128,3.4,54.7,,
24.06.04,11:00:00,1.5,7.2,83,31.1,32.4,,
18.03.05,16:00:00,3.4,15.1,219,25.6,21.7,,
22.01.05,9:00:00,1.4,16.9,208,6.9,76.9,,
01.03.05,2:00:00,0.4,0.6,37,0.2,40.6,,
30.01.05,2:00:00,1.0,1.7,82,3.2,46.9,,
12.02.05,19:00:00,5.0,24.6,251,11.0,55.1,,
06.07.04,1:00:00,0.9,4.9,75,25.8,41.0,,
20.01.05,1:00:00,1.1,2.5,74,8.6,51.5,,
04.02.05,16:00:00,1.4,6.1,156,11.3,33.5,,
21.01.05,1:00:00,1.6,5.6,110,6.8,56.4,,
19.09.04,8:00:00,1.3,7.7,68,18.6,60.0,,
16.03.04,2:00:00,0.8,2.8,61,14.8,59.2,33.19501265,56.0073489
26.08.04,4:00:00,-200.0,1.7,31,23.0,47.7,,
02.05.04,11:00:00,1.3,6.1,72,23.6,36.4,30.42012411,155.108455
08.06.04,4:00:00,0.3,1.4,30,21.0,53.1,,
23.09.04,18:00:00,4.9,26.1,189,29.0,40.5,,
07.10.04,10:00:00,-200.0,18.5,-200,23.5,53.4,,
11.03.05,1:00:00,1.4,4.8,135,6.8,44.9,,
14.03.05,3:00:00,0.1,3.8,104,9.8,68.0,,
21.03.05,10:00:00,4.3,15.4,178,15.9,56.6,,
03.04.04,19:00:00,-200.0,26.7,-200,22.1,36.8,79.44766939,117.76026409999999
16.03.05,23:00:00,2.1,10.5,171,14.3,49.6,,
16.11.04,19:00:00,3.1,14.5,168,13.6,34.0,,
24.08.04,22:00:00,1.6,6.9,85,28.1,48.0,,
12.07.04,11:00:00,1.6,7.4,102,25.7,33.0,,
17.07.04,3:00:00,1.2,6.7,-200,21.2,45.8,,
16.03.05,0:00:00,1.4,5.7,134,11.8,56.9,,
14.04.04,5:00:00,0.9,3.3,62,10.2,65.8,152.5982898,154.65367849999998
13.11.04,3:00:00,0.8,2.7,-200,15.7,60.1,,
08.04.04,12:00:00,2.1,11.3,96,21.5,27.4,130.2102625,144.5701341
07.08.04,1:00:00,1.2,6.4,57,23.4,64.9,,
30.05.04,23:00:00,0.4,5.4,64,21.4,36.9,,
14.09.04,11:00:00,-200.0,15.8,-200,30.1,42.0,,
23.12.04,9:00:00,3.7,15.0,174,2.2,58.1,,
25.01.05,5:00:00,-200.0,0.2,20,3.7,56.3,,
28.04.04,0:00:00,1.3,8.0,83,17.4,46.3,174.87588180000003,202.7726296
17.12.04,21:00:00,3.1,13.4,137,13.2,72.8,,
19.02.05,4:00:00,0.9,2.6,98,2.3,58.9,,
12.11.04,6:00:00,0.5,1.7,53,13.9,63.8,,
15.03.05,6:00:00,0.6,2.4,88,9.3,67.9,,
11.05.04,23:00:00,2.2,12.4,100,17.3,58.8,130.7179458,63.05701254
21.10.04,3:00:00,1.5,6.0,-200,21.4,69.0,,
29.09.04,2:00:00,0.5,2.2,60,17.4,53.4,,
24.07.04,12:00:00,1.3,6.7,68,37.8,26.3,,
09.10.04,8:00:00,3.2,20.1,69,21.5,63.7,,
14.03.04,18:00:00,2.5,12.2,121,19.7,36.7,23.45816244,59.43261169
02.04.05,15:00:00,0.8,2.5,81,21.7,20.9,,
28.01.05,4:00:00,0.6,1.2,51,3.6,48.0,,
24.07.04,4:00:00,0.7,6.3,64,25.1,48.5,,
10.08.04,9:00:00,2.6,14.8,81,28.5,48.5,,
03.04.04,17:00:00,-200.0,15.2,-200,25.1,27.1,76.76249603,112.38986329999999
04.04.04,18:00:00,-200.0,10.0,-200,22.1,39.3,81.6591151,119.27470290000001
29.08.04,15:00:00,-200.0,4.1,-200,34.1,23.4,,
25.03.05,16:00:00,3.4,17.5,153,21.7,47.4,,
28.12.04,12:00:00,-200.0,10.4,-200,13.0,53.9,,
02.07.04,15:00:00,1.7,11.2,119,38.1,22.6,,
18.03.05,17:00:00,3.7,15.8,212,25.1,21.8,,
22.12.04,2:00:00,1.3,5.0,126,5.3,42.3,,
25.03.04,18:00:00,2.9,14.6,103,14.9,40.5,83.72022206,109.801162
09.04.04,6:00:00,1.5,-200.0,86,-200.0,-200.0,133.1703848,166.1526708
26.09.04,19:00:00,3.3,10.7,127,20.3,35.5,,
15.08.04,2:00:00,0.5,2.7,33,24.8,55.4,,
07.11.04,16:00:00,0.9,3.4,50,16.8,32.1,,
11.01.05,11:00:00,3.2,15.6,153,13.4,59.9,,
26.12.04,16:00:00,1.4,5.8,99,13.6,68.9,,
22.03.05,6:00:00,0.7,2.5,88,10.9,69.2,,
02.09.04,10:00:00,-200.0,15.8,-200,30.8,34.8,,
19.04.04,19:00:00,-200.0,7.9,-200,10.7,71.5,180.8528905,209.05750369999998
04.06.04,2:00:00,-200.0,4.5,-200,21.0,50.1,,
01.09.04,0:00:00,1.9,9.5,96,23.7,55.4,,
19.05.04,10:00:00,2.6,13.4,134,26.4,28.9,115.48580109999999,61.32041358
05.11.04,19:00:00,3.6,22.4,105,20.3,61.4,,
19.06.04,1:00:00,1.0,6.5,80,23.3,49.9,,
14.07.04,10:00:00,2.8,15.7,148,30.2,22.8,,
17.04.04,2:00:00,1.9,6.4,83,12.7,81.2,173.4890811,217.58433190000002
15.02.05,14:00:00,1.4,4.8,135,12.0,19.3,,
20.02.05,7:00:00,0.5,1.1,56,7.8,55.7,,
25.02.05,15:00:00,1.8,6.7,140,12.5,38.5,,
09.02.05,2:00:00,0.7,-200.0,73,-200.0,-200.0,,
25.12.04,19:00:00,4.8,18.0,170,10.9,75.9,,
02.08.04,17:00:00,1.9,12.9,157,36.9,22.7,,
20.11.04,12:00:00,1.6,8.5,149,14.8,14.3,,
23.10.04,13:00:00,3.0,16.9,111,25.4,50.8,,
11.12.04,0:00:00,1.6,4.8,116,12.4,24.0,,
05.10.04,21:00:00,-200.0,20.3,-200,22.7,60.8,,
19.10.04,13:00:00,-200.0,19.6,-200,20.9,58.1,,
27.12.04,18:00:00,2.0,7.8,110,13.4,66.6,,
16.01.05,14:00:00,0.8,1.9,85,11.4,32.0,,
29.12.04,20:00:00,-200.0,7.2,-200,10.8,47.3,,
11.06.04,0:00:00,1.5,10.4,96,24.7,39.3,,
19.03.05,16:00:00,2.1,8.7,153,21.7,35.1,,
17.05.04,0:00:00,1.4,5.4,85,19.6,26.5,126.5872209,67.44992492
17.04.04,22:00:00,-200.0,7.9,-200,17.0,50.8,172.37965480000003,220.9693949
10.03.05,9:00:00,3.9,21.2,168,7.5,64.5,,
17.12.04,18:00:00,3.2,-200.0,138,-200.0,-200.0,,
07.10.04,6:00:00,-200.0,7.4,-200,20.1,64.4,,
11.03.04,10:00:00,1.7,6.3,98,10.8,58.4,39.89489335,50.26589337
31.01.05,2:00:00,0.8,1.0,61,4.0,36.4,,
13.10.04,17:00:00,-200.0,11.2,-200,15.2,55.9,,
03.11.04,16:00:00,2.7,15.1,94,25.6,46.2,,
20.11.04,7:00:00,1.2,6.0,136,6.9,39.4,,
10.05.04,7:00:00,-200.0,31.5,-200,14.7,62.3,113.92159029999999,64.62111917
11.08.04,12:00:00,1.3,6.0,56,36.2,34.9,,
11.05.04,10:00:00,4.5,22.6,163,21.9,35.2,123.9544768,62.711357400000004
17.03.05,8:00:00,3.8,18.9,166,9.5,62.6,,
26.11.04,3:00:00,1.5,5.9,-200,9.1,72.9,,
05.04.04,23:00:00,1.6,7.3,92,17.0,53.9,126.24345009999999,146.927914
28.02.05,15:00:00,0.8,2.1,111,3.4,32.4,,
07.06.04,18:00:00,2.8,19.0,108,30.5,24.2,,
16.08.04,0:00:00,0.7,4.0,42,27.8,35.2,,
09.10.04,13:00:00,3.3,16.2,94,29.0,43.9,,
18.03.04,15:00:00,2.2,14.4,128,27.0,17.8,32.53288302,54.88107148
04.06.04,21:00:00,1.9,9.2,-200,23.5,36.9,,
22.07.04,5:00:00,0.8,4.1,50,24.9,50.6,,
14.03.05,16:00:00,2.4,10.8,158,20.2,32.2,,
27.03.04,3:00:00,1.1,3.8,-200,7.9,63.5,89.49099368,105.5554203
12.11.04,18:00:00,4.0,16.6,163,16.2,60.2,,
12.11.04,12:00:00,1.7,6.7,116,16.9,56.5,,
10.03.05,8:00:00,4.1,20.1,150,4.8,74.6,,
23.03.05,18:00:00,3.9,23.2,181,22.7,25.5,,
09.06.04,15:00:00,1.8,10.9,116,40.3,16.1,,
04.04.05,4:00:00,-200.0,0.8,43,11.8,56.0,,
08.04.04,20:00:00,4.3,15.8,136,15.8,39.8,142.85127930000002,167.17856819999997
19.01.05,20:00:00,2.3,9.6,141,9.0,50.4,,
13.03.05,11:00:00,1.0,7.7,160,13.5,51.6,,
12.07.04,15:00:00,1.3,6.4,72,26.0,34.9,,
22.05.04,8:00:00,2.2,14.6,94,19.3,48.3,111.5634679,64.8772364
08.09.04,12:00:00,-200.0,-200.0,-200,-200.0,-200.0,,
01.09.04,16:00:00,2.1,12.3,118,35.5,21.2,,
10.02.05,13:00:00,2.2,-200.0,147,-200.0,-200.0,,
26.06.04,16:00:00,1.2,6.7,73,37.2,20.5,,
23.08.04,16:00:00,1.1,5.2,55,37.3,15.4,,
13.08.04,18:00:00,1.0,5.1,76,32.0,28.2,,
01.08.04,5:00:00,0.4,2.6,21,24.3,59.4,,
09.03.05,18:00:00,3.8,17.8,168,14.6,41.0,,
04.08.04,4:00:00,-200.0,3.0,-200,27.0,51.8,,
28.01.05,11:00:00,1.5,5.9,176,4.6,49.7,,
21.08.04,14:00:00,-200.0,2.2,-200,29.3,33.1,,
18.10.04,11:00:00,-200.0,16.8,-200,21.1,47.2,,
28.05.04,8:00:00,-200.0,22.6,-200,18.4,45.7,,
06.10.04,11:00:00,-200.0,17.7,-200,25.7,46.4,,
13.08.04,15:00:00,0.7,4.0,68,35.2,20.5,,
08.11.04,17:00:00,3.2,17.0,156,13.0,39.3,,
27.01.05,11:00:00,1.3,3.5,125,7.0,38.4,,
15.11.04,0:00:00,0.6,1.3,62,10.9,33.5,,
18.11.04,5:00:00,1.1,3.6,89,5.9,76.6,,
20.02.05,6:00:00,0.5,1.0,40,8.0,54.7,,
16.09.04,0:00:00,1.6,8.6,109,21.1,70.1,,
11.02.05,18:00:00,6.5,-200.0,284,-200.0,-200.0,,
22.02.05,17:00:00,2.2,7.9,222,6.4,70.6,,
20.05.04,12:00:00,2.0,12.0,108,30.3,23.3,118.48869640000001,65.91836961
26.08.04,23:00:00,0.7,-200.0,49,-200.0,-200.0,,
26.03.04,7:00:00,1.6,6.7,90,8.5,66.3,76.28652829,116.14788390000001
23.08.04,0:00:00,-200.0,6.2,-200,23.6,45.4,,
30.08.04,15:00:00,-200.0,13.1,-200,33.0,31.4,,
11.10.04,8:00:00,3.5,24.5,68,20.2,66.6,,
30.11.04,18:00:00,5.2,22.8,159,11.9,62.3,,
29.07.04,16:00:00,-200.0,11.7,129,38.5,16.5,,
26.10.04,10:00:00,3.4,20.8,120,18.3,67.6,,
23.09.04,2:00:00,0.8,3.7,49,22.2,63.0,,
20.02.05,14:00:00,1.0,2.4,104,8.0,65.0,,
10.03.05,19:00:00,4.7,19.8,219,14.5,18.3,,
07.07.04,4:00:00,0.4,2.6,45,25.5,34.6,,
16.11.04,3:00:00,0.6,0.9,-200,11.2,41.3,,
11.04.04,4:00:00,-200.0,3.0,52,7.8,70.4,134.1036204,143.31354069999998
16.03.04,19:00:00,3.9,19.1,137,21.3,34.8,50.64768439,56.52400405
24.03.04,21:00:00,2.6,9.4,125,10.3,66.3,70.3397825,117.16004199999999
11.05.04,18:00:00,4.6,29.9,140,24.4,31.6,127.0354475,67.71928719
21.09.04,20:00:00,4.4,20.0,173,24.8,49.0,,
16.06.04,4:00:00,0.6,2.6,40,20.3,58.9,,
14.04.04,7:00:00,3.9,18.2,94,10.8,64.0,122.50261409999999,148.93885269999998
13.10.04,4:00:00,-200.0,0.6,-200,14.5,57.4,,
05.12.04,12:00:00,1.7,5.6,81,13.0,69.7,,
09.09.04,22:00:00,1.5,11.3,111,27.4,31.5,,
15.01.05,7:00:00,1.3,4.3,83,3.5,80.8,,
08.06.04,16:00:00,2.2,13.0,-200,37.8,17.4,,
19.02.05,19:00:00,2.5,10.0,202,10.9,34.9,,
16.02.05,8:00:00,3.6,16.1,288,5.2,48.3,,
21.08.04,17:00:00,-200.0,3.7,-200,28.5,29.4,,
18.06.04,2:00:00,0.5,3.1,43,24.0,45.8,,
23.04.04,15:00:00,4.4,25.3,196,30.0,19.4,184.82377130000003,220.74161260000002
06.03.05,0:00:00,2.4,9.2,170,6.8,72.1,,
12.08.04,2:00:00,0.9,3.8,62,25.9,64.5,,
02.08.04,11:00:00,1.9,11.0,119,34.0,32.7,,
08.05.04,5:00:00,-200.0,1.6,-200,7.4,85.2,126.06744599999999,60.55070129999999
13.09.04,0:00:00,-200.0,7.2,-200,23.0,63.3,,
01.04.05,16:00:00,1.4,4.3,137,18.9,26.2,,
21.06.04,1:00:00,2.2,-200.0,83,-200.0,-200.0,,
25.08.04,23:00:00,1.5,7.0,94,25.2,40.8,,
01.06.04,13:00:00,2.5,15.7,88,24.0,49.3,,
26.04.04,16:00:00,1.5,6.4,81,20.0,32.7,179.6376181,205.88502219999998
27.05.04,9:00:00,-200.0,24.5,-200,21.8,35.0,,
11.10.04,3:00:00,0.4,1.7,-200,18.8,73.8,,
30.11.04,23:00:00,1.9,6.5,113,9.6,79.9,,
15.05.04,8:00:00,2.6,13.6,108,17.6,43.3,113.25138570000001,65.02636792
29.09.04,15:00:00,2.8,15.9,148,27.7,25.1,,
20.07.04,5:00:00,-200.0,4.7,69,25.1,44.0,,
18.12.04,12:00:00,1.0,3.9,92,16.6,19.9,,
18.08.04,10:00:00,-200.0,5.7,-200,34.6,28.3,,
03.10.04,1:00:00,-200.0,6.5,-200,20.7,63.2,,
04.05.04,5:00:00,0.6,2.9,47,15.7,80.5,58.40653353,175.855796
05.09.04,10:00:00,0.9,3.0,-200,31.9,26.8,,
19.07.04,12:00:00,-200.0,14.3,159,39.1,16.0,,
08.05.04,20:00:00,-200.0,15.4,-200,15.1,51.8,112.4730525,60.43391174
30.07.04,16:00:00,-200.0,9.6,124,39.3,18.9,,
17.04.04,1:00:00,2.2,7.1,88,12.5,81.8,177.43660549999998,217.9320363
26.08.04,15:00:00,1.4,-200.0,76,-200.0,-200.0,,
21.01.05,21:00:00,6.4,35.7,243,9.4,69.1,,
07.05.04,21:00:00,2.0,8.0,97,13.4,65.2,34.96283231,163.57093730000003
28.10.04,14:00:00,2.9,17.5,113,21.4,55.6,,
08.04.04,11:00:00,2.4,12.7,112,19.3,34.2,154.3364681,168.55493280000002
26.01.05,14:00:00,0.5,4.8,129,4.9,45.3,,
16.11.04,10:00:00,4.3,16.4,212,14.5,33.8,,
11.11.04,20:00:00,4.7,20.6,177,12.9,68.8,,
17.03.05,20:00:00,5.6,24.8,228,17.3,35.2,,
02.11.04,17:00:00,6.8,38.0,140,24.4,56.0,,
04.03.05,1:00:00,2.3,6.8,154,4.1,81.2,,
31.07.04,9:00:00,2.8,12.5,125,27.3,47.1,,
13.08.04,0:00:00,1.4,7.0,62,27.4,59.4,,
16.07.04,7:00:00,2.4,15.8,102,20.5,47.7,,
17.06.04,7:00:00,3.6,23.4,100,20.2,54.5,,
15.10.04,7:00:00,-200.0,20.5,-200,14.8,80.4,,
19.06.04,13:00:00,1.5,10.3,83,36.1,22.1,,
26.04.04,18:00:00,3.2,13.9,119,18.3,35.9,185.18638069999997,201.37541930000003
13.07.04,2:00:00,0.5,2.0,50,18.4,53.4,,
23.07.04,1:00:00,1.3,8.8,72,27.7,40.5,,
01.04.04,19:00:00,5.5,25.0,164,20.8,36.7,73.82863756,117.7345977
29.07.04,12:00:00,-200.0,10.1,117,35.3,16.7,,
04.03.05,23:00:00,1.8,6.5,156,6.6,61.3,,
26.07.04,15:00:00,-200.0,8.1,97,36.3,22.8,,
16.12.04,6:00:00,1.0,-200.0,81,-200.0,-200.0,,
15.06.04,2:00:00,0.5,1.4,33,20.7,48.3,,
12.03.05,1:00:00,0.4,3.9,145,10.2,55.8,,
09.08.04,3:00:00,0.5,2.8,-200,24.3,65.1,,
05.11.04,18:00:00,8.0,42.8,154,21.4,60.9,,
14.03.05,20:00:00,6.5,28.3,227,15.9,47.9,,
21.05.04,12:00:00,1.9,11.6,106,29.7,23.7,117.36248400000001,60.51947871
18.12.04,17:00:00,0.8,3.5,81,13.2,18.8,,
02.10.04,23:00:00,-200.0,9.4,-200,21.7,60.8,,
07.12.04,11:00:00,4.1,19.8,155,16.9,54.2,,
17.03.05,12:00:00,2.2,11.1,189,24.3,24.7,,
08.08.04,18:00:00,1.0,5.0,54,33.8,32.1,,
03.09.04,19:00:00,4.9,24.5,-200,33.2,30.1,,
19.03.05,17:00:00,1.7,5.8,139,20.5,38.4,,
01.04.05,11:00:00,1.0,3.6,123,18.9,33.8,,
